order_id,date,year,month_num,month_name,category,product,region,channel,quantity,unit_price,revenue,cost,profit
997,2023-05-26,2023,5,May 2023,Electronics,Laptop,South,Online,4,479,1916,992,924
998,2023-05-26,2023,5,May 2023,Electronics,Laptop,North,In-Store,2,607,1214,703,511
999,2023-05-26,2023,5,May 2023,Home & Garden,Pillow Set,West,In-Store,2,62,124,76,48
1000,2023-05-26,2023,5,May 2023,Food & Beverage,Green Tea,Central,In-Store,3,17,51,23,28
1001,2023-05-27,2023,5,May 2023,Home & Garden,Plant Pot,North,Online,4,62,248,120,128
1002,2023-05-27,2023,5,May 2023,Home & Garden,Wall Clock,East,Mobile App,1,41,41,25,16
1003,2023-05-27,2023,5,May 2023,Home & Garden,LED Lamp,Central,In-Store,3,50,150,81,69
1004,2023-05-27,2023,5,May 2023,Home & Garden,Pillow Set,North,Mobile App,3,47,141,62,79
1005,2023-05-27,2023,5,May 2023,Sports,Dumbbells,Central,In-Store,2,24,48,27,21
1006,2023-05-27,2023,5,May 2023,Sports,Jump Rope,East,In-Store,5,40,200,129,71
1007,2023-05-27,2023,5,May 2023,Clothing,T-Shirt,West,In-Store,1,73,73,44,29
1008,2023-05-28,2023,5,May 2023,Electronics,Tablet,Central,In-Store,4,586,2344,1374,970
1009,2023-05-28,2023,5,May 2023,Home & Garden,Rug,West,Online,3,58,174,78,96
1010,2023-05-28,2023,5,May 2023,Clothing,Dress,East,Online,1,69,69,42,27
1011,2023-05-28,2023,5,May 2023,Electronics,Monitor,East,In-Store,2,376,752,399,353
1012,2023-05-28,2023,5,May 2023,Food & Beverage,Coffee Beans,Central,Mobile App,3,11,33,20,13
1013,2023-05-28,2023,5,May 2023,Sports,Running Shoes,Central,In-Store,3,41,123,59,64
1014,2023-05-28,2023,5,May 2023,Electronics,Laptop,East,Online,2,459,918,381,537
1015,2023-05-29,2023,5,May 2023,Food & Beverage,Green Tea,Central,Online,2,11,22,11,11
1016,2023-05-29,2023,5,May 2023,Electronics,Monitor,Central,In-Store,2,521,1042,487,555
1017,2023-05-29,2023,5,May 2023,Sports,Jump Rope,Central,In-Store,1,40,40,23,17
1018,2023-05-29,2023,5,May 2023,Sports,Water Bottle,Central,Mobile App,1,33,33,21,12
1019,2023-05-29,2023,5,May 2023,Clothing,Jacket,North,In-Store,1,76,76,43,33
1020,2023-05-29,2023,5,May 2023,Home & Garden,Rug,East,Online,5,54,270,167,103
1021,2023-05-29,2023,5,May 2023,Electronics,Smartphone,East,In-Store,3,483,1449,743,706
1022,2023-05-30,2023,5,May 2023,Electronics,Tablet,South,In-Store,1,651,651,385,266
1023,2023-05-30,2023,5,May 2023,Food & Beverage,Coffee Beans,West,In-Store,5,18,90,54,36
1024,2023-05-30,2023,5,May 2023,Sports,Water Bottle,South,Online,3,42,126,72,54
1025,2023-05-30,2023,5,May 2023,Electronics,Smartphone,Central,Online,1,571,571,300,271
1026,2023-05-30,2023,5,May 2023,Sports,Running Shoes,Central,In-Store,2,24,48,26,22
1027,2023-05-30,2023,5,May 2023,Electronics,Laptop,North,Online,4,628,2512,1444,1068
1028,2023-05-30,2023,5,May 2023,Clothing,T-Shirt,North,Online,1,60,60,27,33
1029,2023-05-31,2023,5,May 2023,Home & Garden,Pillow Set,North,Online,4,65,260,156,104
1030,2023-05-31,2023,5,May 2023,Electronics,Tablet,North,Mobile App,1,677,677,431,246
1031,2023-05-31,2023,5,May 2023,Sports,Jump Rope,North,Online,2,40,80,41,39
1032,2023-05-31,2023,5,May 2023,Clothing,Sneakers,North,In-Store,4,54,216,124,92
1033,2023-05-31,2023,5,May 2023,Electronics,Smartphone,North,In-Store,5,431,2155,1259,896
1034,2023-05-31,2023,5,May 2023,Food & Beverage,Smoothie,North,In-Store,2,14,28,15,13
1035,2023-05-31,2023,5,May 2023,Home & Garden,Wall Clock,North,In-Store,4,48,192,103,89
1036,2023-06-01,2023,6,Jun 2023,Electronics,Headphones,East,Online,4,468,1872,1161,711
1037,2023-06-01,2023,6,Jun 2023,Clothing,Jeans,North,Online,2,66,132,67,65
1038,2023-06-01,2023,6,Jun 2023,Food & Beverage,Protein Bar,West,Online,2,12,24,9,15
1039,2023-06-01,2023,6,Jun 2023,Clothing,Jeans,North,In-Store,2,88,176,107,69
1040,2023-06-01,2023,6,Jun 2023,Clothing,Dress,Central,Mobile App,3,47,141,80,61
1041,2023-06-01,2023,6,Jun 2023,Food & Beverage,Coffee Beans,Central,Mobile App,5,21,105,64,41
1042,2023-06-02,2023,6,Jun 2023,Clothing,Dress,North,In-Store,1,85,85,36,49
1043,2023-06-02,2023,6,Jun 2023,Food & Beverage,Energy Drink,North,Mobile App,4,16,64,26,38
1044,2023-06-02,2023,6,Jun 2023,Electronics,Laptop,Central,Mobile App,1,639,639,404,235
1045,2023-06-02,2023,6,Jun 2023,Food & Beverage,Energy Drink,West,In-Store,2,15,30,13,17
1046,2023-06-02,2023,6,Jun 2023,Food & Beverage,Coffee Beans,South,Online,5,18,90,54,36
1047,2023-06-02,2023,6,Jun 2023,Home & Garden,Rug,East,Online,5,43,215,130,85
1048,2023-06-02,2023,6,Jun 2023,Food & Beverage,Protein Bar,Central,Mobile App,3,14,42,24,18
1049,2023-06-03,2023,6,Jun 2023,Food & Beverage,Green Tea,North,In-Store,2,17,34,14,20
1050,2023-06-03,2023,6,Jun 2023,Electronics,Smartphone,East,Mobile App,4,549,2196,1244,952
1051,2023-06-03,2023,6,Jun 2023,Home & Garden,Rug,North,Online,3,52,156,97,59
1052,2023-06-03,2023,6,Jun 2023,Sports,Yoga Mat,South,Online,2,32,64,32,32
1053,2023-06-03,2023,6,Jun 2023,Electronics,Smartphone,South,Online,3,496,1488,749,739
1054,2023-06-03,2023,6,Jun 2023,Electronics,Monitor,Central,Online,1,383,383,195,188
1055,2023-06-03,2023,6,Jun 2023,Sports,Water Bottle,East,Mobile App,2,25,50,21,29
1056,2023-06-04,2023,6,Jun 2023,Food & Beverage,Green Tea,East,Online,4,13,52,32,20
1057,2023-06-04,2023,6,Jun 2023,Clothing,Jeans,South,In-Store,4,45,180,111,69
1058,2023-06-04,2023,6,Jun 2023,Home & Garden,Plant Pot,North,Online,2,35,70,45,25
1059,2023-06-04,2023,6,Jun 2023,Clothing,Sneakers,Central,Online,3,81,243,132,111
1060,2023-06-04,2023,6,Jun 2023,Sports,Jump Rope,West,Online,5,25,125,73,52
1061,2023-06-04,2023,6,Jun 2023,Electronics,Headphones,South,Mobile App,2,613,1226,552,674
1062,2023-06-04,2023,6,Jun 2023,Electronics,Laptop,South,In-Store,4,459,1836,1040,796
1063,2023-06-05,2023,6,Jun 2023,Home & Garden,Rug,Central,In-Store,1,62,62,34,28
1064,2023-06-05,2023,6,Jun 2023,Electronics,Monitor,North,Mobile App,4,543,2172,1358,814
1065,2023-06-05,2023,6,Jun 2023,Electronics,Smartphone,East,Mobile App,5,472,2360,1434,926
1066,2023-06-05,2023,6,Jun 2023,Home & Garden,LED Lamp,South,Online,4,50,200,126,74
1067,2023-06-05,2023,6,Jun 2023,Home & Garden,Plant Pot,Central,Online,5,45,225,138,87
1068,2023-06-05,2023,6,Jun 2023,Sports,Jump Rope,Central,Online,2,40,80,49,31
1069,2023-06-05,2023,6,Jun 2023,Electronics,Smartphone,Central,Online,4,395,1580,657,923
1070,2023-06-06,2023,6,Jun 2023,Electronics,Headphones,East,Online,3,748,2244,1372,872
1071,2023-06-06,2023,6,Jun 2023,Sports,Running Shoes,South,Online,3,36,108,59,49
1072,2023-06-06,2023,6,Jun 2023,Food & Beverage,Smoothie,Central,Online,4,14,56,27,29
1073,2023-06-06,2023,6,Jun 2023,Food & Beverage,Protein Bar,East,Mobile App,4,19,76,31,45
1074,2023-06-06,2023,6,Jun 2023,Food & Beverage,Coffee Beans,North,Mobile App,1,14,14,7,7
1075,2023-06-06,2023,6,Jun 2023,Sports,Yoga Mat,West,Online,4,47,188,90,98
1076,2023-06-06,2023,6,Jun 2023,Electronics,Laptop,South,Mobile App,1,531,531,274,257
1077,2023-06-07,2023,6,Jun 2023,Sports,Running Shoes,East,In-Store,1,44,44,25,19
1078,2023-06-07,2023,6,Jun 2023,Sports,Dumbbells,West,Online,1,27,27,16,11
1079,2023-06-07,2023,6,Jun 2023,Food & Beverage,Protein Bar,West,In-Store,1,20,20,12,8
1080,2023-06-07,2023,6,Jun 2023,Clothing,Jacket,East,Online,2,77,154,78,76
1081,2023-06-07,2023,6,Jun 2023,Electronics,Laptop,East,Online,3,434,1302,647,655
1082,2023-06-07,2023,6,Jun 2023,Food & Beverage,Coffee Beans,East,In-Store,1,12,12,5,7
1083,2023-06-08,2023,6,Jun 2023,Clothing,Dress,Central,Online,3,57,171,84,87
1084,2023-06-08,2023,6,Jun 2023,Clothing,Sneakers,North,Online,1,88,88,37,51
1085,2023-06-08,2023,6,Jun 2023,Home & Garden,LED Lamp,Central,Online,3,40,120,77,43
1086,2023-06-08,2023,6,Jun 2023,Electronics,Smartphone,West,Mobile App,4,532,2128,1156,972
1087,2023-06-08,2023,6,Jun 2023,Clothing,Jeans,West,In-Store,4,43,172,74,98
1088,2023-06-08,2023,6,Jun 2023,Food & Beverage,Energy Drink,West,In-Store,3,15,45,21,24
1089,2023-06-08,2023,6,Jun 2023,Home & Garden,Rug,East,In-Store,1,52,52,27,25
1090,2023-06-09,2023,6,Jun 2023,Electronics,Tablet,South,In-Store,2,731,1462,779,683
1091,2023-06-09,2023,6,Jun 2023,Sports,Yoga Mat,Central,Online,3,38,114,46,68
1092,2023-06-09,2023,6,Jun 2023,Food & Beverage,Coffee Beans,South,Mobile App,5,20,100,63,37
1093,2023-06-09,2023,6,Jun 2023,Clothing,Jeans,North,Mobile App,2,68,136,63,73
1094,2023-06-09,2023,6,Jun 2023,Clothing,Jacket,North,Online,5,43,215,86,129
1095,2023-06-09,2023,6,Jun 2023,Food & Beverage,Protein Bar,Central,In-Store,3,14,42,17,25
1096,2023-06-09,2023,6,Jun 2023,Clothing,Jacket,West,In-Store,1,69,69,37,32
1097,2023-06-10,2023,6,Jun 2023,Home & Garden,Wall Clock,North,Online,5,65,325,141,184
1098,2023-06-10,2023,6,Jun 2023,Electronics,Laptop,South,Online,3,693,2079,853,1226
1099,2023-06-10,2023,6,Jun 2023,Home & Garden,Pillow Set,South,Online,2,39,78,38,40
1100,2023-06-10,2023,6,Jun 2023,Clothing,Sneakers,East,Mobile App,1,52,52,28,24
1101,2023-06-10,2023,6,Jun 2023,Sports,Yoga Mat,West,Online,5,30,150,64,86
1102,2023-06-10,2023,6,Jun 2023,Electronics,Headphones,East,Online,3,718,2154,1030,1124
1103,2023-06-10,2023,6,Jun 2023,Electronics,Smartphone,Central,Online,1,691,691,348,343
1104,2023-06-11,2023,6,Jun 2023,Food & Beverage,Protein Bar,North,In-Store,1,19,19,8,11
1105,2023-06-11,2023,6,Jun 2023,Food & Beverage,Protein Bar,East,Mobile App,4,15,60,31,29
1106,2023-06-11,2023,6,Jun 2023,Sports,Water Bottle,East,In-Store,1,38,38,16,22
1107,2023-06-11,2023,6,Jun 2023,Electronics,Smartphone,Central,Online,3,535,1605,660,945
1108,2023-06-11,2023,6,Jun 2023,Sports,Jump Rope,South,In-Store,2,31,62,32,30
1109,2023-06-11,2023,6,Jun 2023,Food & Beverage,Coffee Beans,South,In-Store,4,16,64,29,35
1110,2023-06-11,2023,6,Jun 2023,Food & Beverage,Energy Drink,Central,In-Store,3,10,30,12,18
1111,2023-06-12,2023,6,Jun 2023,Electronics,Smartphone,South,In-Store,3,402,1206,610,596
1112,2023-06-12,2023,6,Jun 2023,Home & Garden,Plant Pot,Central,Online,3,63,189,118,71
1113,2023-06-12,2023,6,Jun 2023,Clothing,Jacket,South,Online,5,78,390,226,164
1114,2023-06-12,2023,6,Jun 2023,Food & Beverage,Protein Bar,Central,Online,5,15,75,45,30
1115,2023-06-12,2023,6,Jun 2023,Food & Beverage,Coffee Beans,South,Mobile App,2,16,32,19,13
1116,2023-06-12,2023,6,Jun 2023,Home & Garden,Rug,East,In-Store,3,44,132,84,48
1117,2023-06-12,2023,6,Jun 2023,Home & Garden,Pillow Set,East,In-Store,5,58,290,171,119
1118,2023-06-13,2023,6,Jun 2023,Sports,Jump Rope,South,Mobile App,5,46,230,126,104
1119,2023-06-13,2023,6,Jun 2023,Sports,Yoga Mat,Central,Mobile App,5,45,225,110,115
1120,2023-06-13,2023,6,Jun 2023,Clothing,Dress,East,Online,2,76,152,67,85
1121,2023-06-13,2023,6,Jun 2023,Clothing,T-Shirt,North,Online,2,51,102,58,44
1122,2023-06-13,2023,6,Jun 2023,Electronics,Laptop,South,Mobile App,3,485,1455,943,512
1123,2023-06-13,2023,6,Jun 2023,Sports,Jump Rope,North,Mobile App,4,37,148,76,72
1124,2023-06-13,2023,6,Jun 2023,Food & Beverage,Coffee Beans,North,In-Store,3,14,42,24,18
1125,2023-06-14,2023,6,Jun 2023,Sports,Dumbbells,West,Mobile App,5,45,225,117,108
1126,2023-06-14,2023,6,Jun 2023,Food & Beverage,Coffee Beans,North,Online,5,14,70,35,35
1127,2023-06-14,2023,6,Jun 2023,Home & Garden,Wall Clock,North,Online,1,36,36,18,18
1128,2023-06-14,2023,6,Jun 2023,Sports,Yoga Mat,West,Online,3,35,105,55,50
1129,2023-06-14,2023,6,Jun 2023,Home & Garden,Wall Clock,West,Mobile App,5,66,330,162,168
1130,2023-06-14,2023,6,Jun 2023,Clothing,T-Shirt,West,In-Store,5,52,260,152,108
1131,2023-06-15,2023,6,Jun 2023,Clothing,T-Shirt,Central,In-Store,4,71,284,175,109
1132,2023-06-15,2023,6,Jun 2023,Electronics,Monitor,West,Online,1,523,523,324,199
1133,2023-06-15,2023,6,Jun 2023,Sports,Dumbbells,Central,Online,3,26,78,35,43
1134,2023-06-15,2023,6,Jun 2023,Home & Garden,LED Lamp,South,Mobile App,2,49,98,61,37
1135,2023-06-15,2023,6,Jun 2023,Food & Beverage,Green Tea,Central,Online,3,18,54,26,28
1136,2023-06-15,2023,6,Jun 2023,Clothing,Dress,South,In-Store,3,66,198,94,104
1137,2023-06-15,2023,6,Jun 2023,Clothing,Dress,West,In-Store,4,83,332,193,139
1138,2023-06-16,2023,6,Jun 2023,Food & Beverage,Protein Bar,West,In-Store,3,13,39,18,21
1139,2023-06-16,2023,6,Jun 2023,Home & Garden,Rug,South,Mobile App,4,34,136,56,80
1140,2023-06-16,2023,6,Jun 2023,Home & Garden,LED Lamp,East,Online,4,65,260,128,132
1141,2023-06-16,2023,6,Jun 2023,Sports,Jump Rope,Central,In-Store,5,35,175,101,74
1142,2023-06-16,2023,6,Jun 2023,Sports,Yoga Mat,North,Online,2,40,80,38,42
1143,2023-06-16,2023,6,Jun 2023,Electronics,Smartphone,West,Online,4,666,2664,1484,1180
1144,2023-06-16,2023,6,Jun 2023,Clothing,Jeans,Central,Online,1,57,57,32,25
1145,2023-06-17,2023,6,Jun 2023,Sports,Water Bottle,Central,Online,1,44,44,25,19
1146,2023-06-17,2023,6,Jun 2023,Home & Garden,Rug,West,Mobile App,2,36,72,44,28
1147,2023-06-17,2023,6,Jun 2023,Food & Beverage,Smoothie,South,In-Store,4,13,52,26,26
1148,2023-06-17,2023,6,Jun 2023,Home & Garden,LED Lamp,West,Online,2,36,72,31,41
1149,2023-06-17,2023,6,Jun 2023,Clothing,T-Shirt,Central,Online,5,80,400,191,209
1150,2023-06-17,2023,6,Jun 2023,Home & Garden,Plant Pot,East,Online,1,39,39,19,20
1151,2023-06-17,2023,6,Jun 2023,Electronics,Laptop,South,In-Store,3,636,1908,1103,805
1152,2023-06-18,2023,6,Jun 2023,Clothing,Dress,West,Mobile App,1,87,87,35,52
1153,2023-06-18,2023,6,Jun 2023,Food & Beverage,Energy Drink,North,In-Store,4,16,64,30,34
1154,2023-06-18,2023,6,Jun 2023,Electronics,Smartphone,West,Online,2,566,1132,673,459
1155,2023-06-18,2023,6,Jun 2023,Clothing,Jacket,Central,Online,1,64,64,36,28
1156,2023-06-18,2023,6,Jun 2023,Food & Beverage,Energy Drink,Central,Online,3,14,42,24,18
1157,2023-06-18,2023,6,Jun 2023,Electronics,Headphones,North,In-Store,3,540,1620,976,644
1158,2023-06-18,2023,6,Jun 2023,Electronics,Tablet,South,Online,2,591,1182,704,478
1159,2023-06-19,2023,6,Jun 2023,Clothing,T-Shirt,Central,Online,2,89,178,101,77
1160,2023-06-19,2023,6,Jun 2023,Sports,Jump Rope,South,Online,1,50,50,25,25
1161,2023-06-19,2023,6,Jun 2023,Electronics,Headphones,South,In-Store,4,694,2776,1793,983
1162,2023-06-19,2023,6,Jun 2023,Electronics,Tablet,West,Online,5,705,3525,1911,1614
1163,2023-06-19,2023,6,Jun 2023,Food & Beverage,Smoothie,South,Mobile App,3,16,48,21,27
1164,2023-06-19,2023,6,Jun 2023,Home & Garden,Pillow Set,Central,In-Store,2,55,110,52,58
1165,2023-06-19,2023,6,Jun 2023,Clothing,Jeans,Central,In-Store,5,84,420,240,180
1166,2023-06-20,2023,6,Jun 2023,Clothing,Sneakers,East,Online,5,60,300,189,111
1167,2023-06-20,2023,6,Jun 2023,Sports,Dumbbells,South,Online,5,51,255,113,142
1168,2023-06-20,2023,6,Jun 2023,Sports,Yoga Mat,East,In-Store,4,36,144,60,84
1169,2023-06-20,2023,6,Jun 2023,Clothing,Jeans,West,Online,2,70,140,86,54
1170,2023-06-20,2023,6,Jun 2023,Sports,Dumbbells,East,Online,3,44,132,83,49
1171,2023-06-20,2023,6,Jun 2023,Food & Beverage,Energy Drink,South,Online,2,21,42,19,23
1172,2023-06-21,2023,6,Jun 2023,Clothing,T-Shirt,Central,Online,1,53,53,26,27
1173,2023-06-21,2023,6,Jun 2023,Sports,Dumbbells,West,Online,3,45,135,76,59
1174,2023-06-21,2023,6,Jun 2023,Clothing,Dress,South,Mobile App,2,66,132,63,69
1175,2023-06-21,2023,6,Jun 2023,Home & Garden,Pillow Set,West,Online,3,41,123,76,47
1176,2023-06-21,2023,6,Jun 2023,Electronics,Smartphone,North,Online,1,660,660,281,379
1177,2023-06-21,2023,6,Jun 2023,Clothing,T-Shirt,South,Online,3,68,204,83,121
1178,2023-06-21,2023,6,Jun 2023,Electronics,Smartphone,North,In-Store,5,614,3070,1388,1682
1179,2023-06-22,2023,6,Jun 2023,Sports,Running Shoes,East,In-Store,4,33,132,62,70
1180,2023-06-22,2023,6,Jun 2023,Electronics,Laptop,South,Online,1,542,542,232,310
1181,2023-06-22,2023,6,Jun 2023,Clothing,Sneakers,North,In-Store,3,71,213,88,125
1182,2023-06-22,2023,6,Jun 2023,Home & Garden,Plant Pot,Central,Online,1,46,46,27,19
1183,2023-06-22,2023,6,Jun 2023,Sports,Water Bottle,East,In-Store,5,30,150,66,84
1184,2023-06-22,2023,6,Jun 2023,Clothing,T-Shirt,South,In-Store,4,88,352,221,131
1185,2023-06-22,2023,6,Jun 2023,Sports,Running Shoes,South,In-Store,1,38,38,18,20
1186,2023-06-23,2023,6,Jun 2023,Food & Beverage,Green Tea,Central,In-Store,5,19,95,53,42
1187,2023-06-23,2023,6,Jun 2023,Electronics,Laptop,Central,Online,5,514,2570,1172,1398
1188,2023-06-23,2023,6,Jun 2023,Food & Beverage,Protein Bar,North,In-Store,5,14,70,32,38
1189,2023-06-23,2023,6,Jun 2023,Clothing,Jacket,North,Online,3,61,183,99,84
1190,2023-06-23,2023,6,Jun 2023,Home & Garden,Wall Clock,North,Mobile App,2,46,92,49,43
1191,2023-06-23,2023,6,Jun 2023,Sports,Water Bottle,West,Online,1,39,39,23,16
1192,2023-06-23,2023,6,Jun 2023,Electronics,Monitor,East,Online,2,567,1134,668,466
1193,2023-06-24,2023,6,Jun 2023,Sports,Water Bottle,South,Online,5,38,190,107,83
1194,2023-06-24,2023,6,Jun 2023,Clothing,Dress,East,Online,2,48,96,49,47
1195,2023-06-24,2023,6,Jun 2023,Sports,Yoga Mat,Central,In-Store,5,38,190,118,72
1196,2023-06-24,2023,6,Jun 2023,Electronics,Laptop,East,Online,5,417,2085,1158,927
1197,2023-06-24,2023,6,Jun 2023,Clothing,T-Shirt,East,Online,4,48,192,124,68
1198,2023-06-24,2023,6,Jun 2023,Sports,Dumbbells,North,Online,4,50,200,120,80
1199,2023-06-24,2023,6,Jun 2023,Home & Garden,LED Lamp,Central,In-Store,2,53,106,43,63
1200,2023-06-25,2023,6,Jun 2023,Clothing,Dress,East,Online,1,73,73,35,38
1201,2023-06-25,2023,6,Jun 2023,Clothing,Sneakers,South,Online,2,61,122,66,56
1202,2023-06-25,2023,6,Jun 2023,Home & Garden,Wall Clock,North,In-Store,1,64,64,37,27
1203,2023-06-25,2023,6,Jun 2023,Food & Beverage,Coffee Beans,East,Online,2,18,36,19,17
1204,2023-06-25,2023,6,Jun 2023,Electronics,Headphones,Central,Online,3,657,1971,1175,796
1205,2023-06-25,2023,6,Jun 2023,Food & Beverage,Protein Bar,South,In-Store,3,14,42,19,23
1206,2023-06-25,2023,6,Jun 2023,Sports,Dumbbells,Central,Online,1,51,51,22,29
1207,2023-06-26,2023,6,Jun 2023,Home & Garden,Plant Pot,Central,Online,4,61,244,100,144
1208,2023-06-26,2023,6,Jun 2023,Food & Beverage,Protein Bar,Central,In-Store,1,20,20,10,10
1209,2023-06-26,2023,6,Jun 2023,Clothing,T-Shirt,West,Online,2,50,100,57,43
1210,2023-06-26,2023,6,Jun 2023,Sports,Jump Rope,South,Online,5,32,160,77,83
1211,2023-06-26,2023,6,Jun 2023,Sports,Water Bottle,Central,In-Store,3,32,96,53,43
1212,2023-06-26,2023,6,Jun 2023,Food & Beverage,Green Tea,West,Mobile App,5,13,65,26,39
1213,2023-06-26,2023,6,Jun 2023,Food & Beverage,Energy Drink,North,In-Store,3,20,60,25,35
1214,2023-06-27,2023,6,Jun 2023,Home & Garden,Wall Clock,West,Online,2,32,64,36,28
1215,2023-06-27,2023,6,Jun 2023,Electronics,Monitor,North,Online,3,380,1140,560,580
1216,2023-06-27,2023,6,Jun 2023,Food & Beverage,Protein Bar,West,In-Store,1,13,13,7,6
1217,2023-06-27,2023,6,Jun 2023,Food & Beverage,Green Tea,Central,Online,5,12,60,36,24
1218,2023-06-27,2023,6,Jun 2023,Clothing,Jeans,West,Online,5,53,265,162,103
1219,2023-06-27,2023,6,Jun 2023,Sports,Water Bottle,West,In-Store,2,46,92,40,52
1220,2023-06-28,2023,6,Jun 2023,Electronics,Laptop,Central,Online,5,575,2875,1499,1376
1221,2023-06-28,2023,6,Jun 2023,Clothing,Sneakers,North,Online,2,42,84,49,35
1222,2023-06-28,2023,6,Jun 2023,Home & Garden,LED Lamp,Central,Online,4,46,184,109,75
1223,2023-06-28,2023,6,Jun 2023,Home & Garden,Wall Clock,South,In-Store,1,46,46,27,19
1224,2023-06-28,2023,6,Jun 2023,Food & Beverage,Coffee Beans,West,Online,3,11,33,15,18
1225,2023-06-28,2023,6,Jun 2023,Food & Beverage,Smoothie,South,Online,3,18,54,24,30
1226,2023-06-28,2023,6,Jun 2023,Home & Garden,LED Lamp,Central,Online,3,56,168,91,77
1227,2023-06-29,2023,6,Jun 2023,Food & Beverage,Energy Drink,Central,Mobile App,4,19,76,44,32
1228,2023-06-29,2023,6,Jun 2023,Electronics,Smartphone,East,In-Store,1,641,641,307,334
1229,2023-06-29,2023,6,Jun 2023,Food & Beverage,Smoothie,South,Online,5,10,50,21,29
1230,2023-06-29,2023,6,Jun 2023,Sports,Water Bottle,East,In-Store,5,51,255,147,108
1231,2023-06-29,2023,6,Jun 2023,Food & Beverage,Energy Drink,South,Online,1,20,20,9,11
1232,2023-06-29,2023,6,Jun 2023,Clothing,Jeans,East,Online,1,85,85,37,48
1233,2023-06-29,2023,6,Jun 2023,Electronics,Smartphone,East,In-Store,3,356,1068,466,602
1234,2023-06-30,2023,6,Jun 2023,Clothing,T-Shirt,South,In-Store,5,86,430,205,225
1235,2023-06-30,2023,6,Jun 2023,Clothing,Dress,Central,Online,1,80,80,43,37
1236,2023-06-30,2023,6,Jun 2023,Sports,Yoga Mat,North,Mobile App,5,47,235,115,120
1237,2023-06-30,2023,6,Jun 2023,Electronics,Tablet,Central,Online,1,387,387,156,231
1238,2023-06-30,2023,6,Jun 2023,Electronics,Smartphone,North,Mobile App,2,645,1290,547,743
1239,2023-06-30,2023,6,Jun 2023,Electronics,Tablet,South,In-Store,3,733,2199,1039,1160
1240,2023-06-30,2023,6,Jun 2023,Electronics,Tablet,West,Mobile App,1,621,621,350,271
1241,2023-07-01,2023,7,Jul 2023,Electronics,Headphones,Central,Online,4,578,2312,981,1331
1242,2023-07-01,2023,7,Jul 2023,Sports,Running Shoes,East,Online,1,50,50,27,23
1243,2023-07-01,2023,7,Jul 2023,Food & Beverage,Energy Drink,Central,In-Store,2,15,30,12,18
1244,2023-07-01,2023,7,Jul 2023,Clothing,Jeans,South,In-Store,4,70,280,126,154
1245,2023-07-01,2023,7,Jul 2023,Electronics,Tablet,West,Mobile App,4,540,2160,956,1204
1246,2023-07-01,2023,7,Jul 2023,Food & Beverage,Green Tea,West,Online,1,21,21,8,13
1247,2023-07-01,2023,7,Jul 2023,Food & Beverage,Protein Bar,Central,In-Store,2,11,22,12,10
1248,2023-07-02,2023,7,Jul 2023,Clothing,Sneakers,Central,Mobile App,4,66,264,136,128
1249,2023-07-02,2023,7,Jul 2023,Sports,Jump Rope,Central,Mobile App,3,43,129,78,51
1250,2023-07-02,2023,7,Jul 2023,Home & Garden,Rug,South,Online,3,60,180,76,104
1251,2023-07-02,2023,7,Jul 2023,Home & Garden,Wall Clock,North,In-Store,5,52,260,113,147
1252,2023-07-02,2023,7,Jul 2023,Food & Beverage,Protein Bar,North,In-Store,5,21,105,50,55
